OG000000,Ap_ca_Pber_PBANKA_0902400.1
OG002531,Ap_ca_Pber_PBANKA_1403500.1
OG002532,Ap_ca_Pber_PBANKA_1431200.1
OG002534,Ap_ca_Pber_PBANKA_1459400.1
OG002535,Ap_ca_Pber_PBANKA_1128100.1
OG002536,Ap_ca_Pber_PBANKA_1017900.1
OG002538,Ap_ca_Pber_PBANKA_1025300.1
OG002549,Ap_ca_Pber_PBANKA_0206000.1
OG002550,Ap_ca_Pber_PBANKA_0513400.1
OG002551,Ap_ca_Pber_PBANKA_0923200.1
OG002554,Ap_ca_Pber_PBANKA_0932800.1
OG002555,Ap_ca_Pber_PBANKA_1101900.1
OG002557,Ap_ca_Pber_PBANKA_1204400.1
OG002558,Ap_ca_Pber_PBANKA_1113600.1
OG002559,Ap_ca_Pber_PBANKA_0927200.1
OG002561,Ap_ca_Pber_PBANKA_1231600.1
OG002563,Ap_ca_Pber_PBANKA_0508900.1
OG002564,Ap_ca_Pber_PBANKA_1204900.1
OG002565,Ap_ca_Pber_PBANKA_1116900.1
OG002567,Ap_ca_Pber_PBANKA_1340600.1
OG002568,Ap_ca_Pber_PBANKA_1137700.1
OG002569,Ap_ca_Pber_PBANKA_1202000.1
OG002570,Ap_ca_Pber_PBANKA_0412300.1
OG002571,Ap_ca_Pber_PBANKA_0610600.1
OG002572,Ap_ca_Pber_PBANKA_1416500.1
OG002574,Ap_ca_Pber_PBANKA_0207300.1
OG002575,Ap_ca_Pber_PBANKA_1438200.1
OG002577,Ap_ca_Pber_PBANKA_1205300.1
OG002578,Ap_ca_Pber_PBANKA_0807300.1
OG002579,Ap_ca_Pber_PBANKA_1419000.1
OG002580,Ap_ca_Pber_PBANKA_1442600.1
OG002581,Ap_ca_Pber_PBANKA_1219600.1
OG002582,Ap_ca_Pber_PBANKA_1303500.1
OG002583,Ap_ca_Pber_PBANKA_0835500.1
OG002584,Ap_ca_Pber_PBANKA_0109600.1
OG002585,Ap_ca_Pber_PBANKA_0814400.1
OG002586,Ap_ca_Pber_PBANKA_0403800.1
OG002587,Ap_ca_Pber_PBANKA_1427000.1
OG002588,Ap_ca_Pber_PBANKA_0824500.1
OG002590,Ap_ca_Pber_PBANKA_0716200.1
OG002591,Ap_ca_Pber_PBANKA_1335100.1
OG002593,Ap_ca_Pber_PBANKA_0607300.1
OG002594,Ap_ca_Pber_PBANKA_0523300.1
OG002607,Ap_ca_Pber_PBANKA_1328400.1
OG002608,Ap_ca_Pber_PBANKA_1340700.1
OG002609,Ap_ca_Pber_PBANKA_1210000.1
OG002610,Ap_ca_Pber_PBANKA_0621500.1
OG002611,Ap_ca_Pber_PBANKA_0935600.1
OG002612,Ap_ca_Pber_PBANKA_1119300.1
OG002613,Ap_ca_Pber_PBANKA_1313300.1
OG002614,Ap_ca_Pber_PBANKA_1447900.1
OG002615,Ap_ca_Pber_PBANKA_1211400.1
OG002616,Ap_ca_Pber_PBANKA_1428000.1
OG002617,Ap_ca_Pber_PBANKA_0612600.1
OG002618,Ap_ca_Pber_PBANKA_0207800.1
OG002619,Ap_ca_Pber_PBANKA_1363500.1
OG002620,Ap_ca_Pber_PBANKA_1029300.1
OG002621,Ap_ca_Pber_PBANKA_0310600.1
OG002623,Ap_ca_Pber_PBANKA_0933300.1
OG002624,Ap_ca_Pber_PBANKA_0521500.1
OG002625,Ap_ca_Pber_PBANKA_1322500.1
OG002626,Ap_ca_Pber_PBANKA_1315100.1
OG002627,Ap_ca_Pber_PBANKA_1357400.1
OG002629,Ap_ca_Pber_PBANKA_0830000.1
OG002630,Ap_ca_Pber_PBANKA_1439700.1
OG002631,Ap_ca_Pber_PBANKA_0212400.1
OG002632,Ap_ca_Pber_PBANKA_1436900.1
OG002633,Ap_ca_Pber_PBANKA_0610000.1
OG002634,Ap_ca_Pber_PBANKA_0311700.1
OG002635,Ap_ca_Pber_PBANKA_0813500.1
OG002636,Ap_ca_Pber_PBANKA_0112300.1
OG002637,Ap_ca_Pber_PBANKA_1420400.1
OG002638,Ap_ca_Pber_PBANKA_1140000.1
OG002639,Ap_ca_Pber_PBANKA_1316800.1
OG002640,Ap_ca_Pber_PBANKA_0521700.1
OG002641,Ap_ca_Pber_PBANKA_0827900.1
OG002642,Ap_ca_Pber_PBANKA_1235800.1
OG002643,Ap_ca_Pber_PBANKA_0513800.1
OG002644,Ap_ca_Pber_PBANKA_0611800.1
OG002645,Ap_ca_Pber_PBANKA_1235400.1
OG002646,Ap_ca_Pber_PBANKA_0825700.1
OG002647,Ap_ca_Pber_PBANKA_0516800.1
OG002648,Ap_ca_Pber_PBANKA_1311000.1
OG002649,Ap_ca_Pber_PBANKA_0924700.1
OG002650,Ap_ca_Pber_PBANKA_0111800.1
OG002651,Ap_ca_Pber_PBANKA_1408300.1
OG002652,Ap_ca_Pber_PBANKA_1116300.1
OG002653,Ap_ca_Pber_PBANKA_1455900.1
OG002655,Ap_ca_Pber_PBANKA_1002400.1
OG002656,Ap_ca_Pber_PBANKA_0913900.1
OG002658,Ap_ca_Pber_PBANKA_1004400.1
OG002659,Ap_ca_Pber_PBANKA_1003700.1
OG002660,Ap_ca_Pber_PBANKA_0303800.1
OG002661,Ap_ca_Pber_PBANKA_0926800.1
OG002663,Ap_ca_Pber_PBANKA_0516700.1
OG002664,Ap_ca_Pber_PBANKA_1319700.1
OG002665,Ap_ca_Pber_PBANKA_0807500.1
OG002666,Ap_ca_Pber_PBANKA_1225500.1
OG002669,Ap_ca_Pber_PBANKA_0406700.1
OG002670,Ap_ca_Pber_PBANKA_1428600.1
OG002671,Ap_ca_Pber_PBANKA_0712500.1
OG002681,Ap_ca_Pber_PBANKA_0413900.1
OG002682,Ap_ca_Pber_PBANKA_1219200.1
OG002683,Ap_ca_Pber_PBANKA_1017500.1
OG002684,Ap_ca_Pber_PBANKA_1031700.1
OG002686,Ap_ca_Pber_PBANKA_1400900.1
OG002687,Ap_ca_Pber_PBANKA_1115300.1
OG002688,Ap_ca_Pber_PBANKA_1039700.1
OG002689,Ap_ca_Pber_PBANKA_0705200.1
OG002690,Ap_ca_Pber_PBANKA_1233800.1
OG002691,Ap_ca_Pber_PBANKA_0810400.1
OG002692,Ap_ca_Pber_PBANKA_0615000.1
OG002694,Ap_ca_Pber_PBANKA_0825100.1
OG002695,Ap_ca_Pber_PBANKA_0307100.1
OG002696,Ap_ca_Pber_PBANKA_1412900.1
OG002697,Ap_ca_Pber_PBANKA_1235300.1
OG002698,Ap_ca_Pber_PBANKA_0622200.1
OG002700,Ap_ca_Pber_PBANKA_1350100.1
OG002701,Ap_ca_Pber_PBANKA_1412000.1
OG002702,Ap_ca_Pber_PBANKA_1319100.1
OG002703,Ap_ca_Pber_PBANKA_1362300.1
OG002704,Ap_ca_Pber_PBANKA_0519600.1
OG002705,Ap_ca_Pber_PBANKA_1205800.1
OG002706,Ap_ca_Pber_PBANKA_1138100.1
OG002707,Ap_ca_Pber_PBANKA_0310100.1
OG002708,Ap_ca_Pber_PBANKA_0927100.1
OG002709,Ap_ca_Pber_PBANKA_1341900.1
OG002710,Ap_ca_Pber_PBANKA_1105900.1
OG002711,Ap_ca_Pber_PBANKA_0614800.1
OG002712,Ap_ca_Pber_PBANKA_1013600.1
OG002713,Ap_ca_Pber_PBANKA_0718600.1
OG002714,Ap_ca_Pber_PBANKA_1430500.1
OG002715,Ap_ca_Pber_PBANKA_1039900.1
OG002717,Ap_ca_Pber_PBANKA_0618900.1
OG002718,Ap_ca_Pber_PBANKA_0416800.1
OG002719,Ap_ca_Pber_PBANKA_1403700.1
OG002720,Ap_ca_Pber_PBANKA_1347400.1
OG002721,Ap_ca_Pber_PBANKA_1363100.1
OG002722,Ap_ca_Pber_PBANKA_1006000.1
OG002723,Ap_ca_Pber_PBANKA_1434900.1
OG002724,Ap_ca_Pber_PBANKA_0707500.1
OG002725,Ap_ca_Pber_PBANKA_1413700.1
OG002727,Ap_ca_Pber_PBANKA_0911900.1
OG002728,Ap_ca_Pber_PBANKA_1122000.1
OG002730,Ap_ca_Pber_PBANKA_0618400.1
OG002731,Ap_ca_Pber_PBANKA_0830400.1
OG002733,Ap_ca_Pber_PBANKA_1419500.1
OG002734,Ap_ca_Pber_PBANKA_1125700.1
OG002736,Ap_ca_Pber_PBANKA_0212300.1
OG002747,Ap_ca_Pber_PBANKA_0924000.1
OG002748,Ap_ca_Pber_PBANKA_1012800.1
OG002749,Ap_ca_Pber_PBANKA_0618700.1
OG002750,Ap_ca_Pber_PBANKA_1438700.1
OG002751,Ap_ca_Pber_PBANKA_0205300.1
OG002752,Ap_ca_Pber_PBANKA_0109800.1
OG002753,Ap_ca_Pber_PBANKA_1358100.1
OG002755,Ap_ca_Pber_PBANKA_1205400.1
OG002756,Ap_ca_Pber_PBANKA_1318300.1
OG002757,Ap_ca_Pber_PBANKA_0805300.1
OG002759,Ap_ca_Pber_PBANKA_0907800.1
OG002760,Ap_ca_Pber_PBANKA_1443700.1
OG002761,Ap_ca_Pber_PBANKA_0406400.1
OG002762,Ap_ca_Pber_PBANKA_0417200.1
OG002763,Ap_ca_Pber_PBANKA_1305800.1
OG002764,Ap_ca_Pber_PBANKA_1315700.1
OG002766,Ap_ca_Pber_PBANKA_1411800.1
OG002767,Ap_ca_Pber_PBANKA_0819200.1
OG002768,Ap_ca_Pber_PBANKA_1127600.1
OG002769,Ap_ca_Pber_PBANKA_1445500.1
OG002770,Ap_ca_Pber_PBANKA_1448400.1
OG002771,Ap_ca_Pber_PBANKA_0606200.1
OG002772,Ap_ca_Pber_PBANKA_0213700.1
OG002773,Ap_ca_Pber_PBANKA_0209800.1
OG002774,Ap_ca_Pber_PBANKA_1024400.1
OG002775,Ap_ca_Pber_PBANKA_1033400.1
OG002777,Ap_ca_Pber_PBANKA_1207500.1
OG002778,Ap_ca_Pber_PBANKA_0618100.1
OG002779,Ap_ca_Pber_PBANKA_1210500.1
OG002780,Ap_ca_Pber_PBANKA_0314100.1
OG002783,Ap_ca_Pber_PBANKA_1457900.1
OG002787,Ap_ca_Pber_PBANKA_1101700.1
OG002788,Ap_ca_Pber_PBANKA_0204900.1
OG002789,Ap_ca_Pber_PBANKA_0936400.1
OG002790,Ap_ca_Pber_PBANKA_0203650.1
OG002792,Ap_ca_Pber_PBANKA_1219800.1
OG002795,Ap_ca_Pber_PBANKA_0312200.1
OG002796,Ap_ca_Pber_PBANKA_0706100.1
OG002797,Ap_ca_Pber_PBANKA_1102400.1
OG002798,Ap_ca_Pber_PBANKA_1245400.1
OG002800,Ap_ca_Pber_PBANKA_1008100.1
OG002801,Ap_ca_Pber_PBANKA_1411200.1
OG002802,Ap_ca_Pber_PBANKA_0517600.1
OG002803,Ap_ca_Pber_PBANKA_1343600.1
OG002804,Ap_ca_Pber_PBANKA_0103900.1
OG002806,Ap_ca_Pber_PBANKA_1337300.1
OG002807,Ap_ca_Pber_PBANKA_1124200.1
OG002809,Ap_ca_Pber_PBANKA_0310400.1
OG002810,Ap_ca_Pber_PBANKA_0709800.1
OG002811,Ap_ca_Pber_PBANKA_1003200.1
OG002812,Ap_ca_Pber_PBANKA_1000600.1
OG002813,Ap_ca_Pber_PBANKA_1040561.1
OG002822,Ap_ca_Pber_PBANKA_1331500.1
OG002823,Ap_ca_Pber_PBANKA_0510000.1
OG002824,Ap_ca_Pber_PBANKA_0810700.1
OG002825,Ap_ca_Pber_PBANKA_1238700.1
OG002826,Ap_ca_Pber_PBANKA_1124600.1
OG002827,Ap_ca_Pber_PBANKA_0203200.1
OG002828,Ap_ca_Pber_PBANKA_1233700.1
OG002830,Ap_ca_Pber_PBANKA_1215500.1
OG002831,Ap_ca_Pber_PBANKA_0109700.1
OG002832,Ap_ca_Pber_PBANKA_0910500.1
OG002836,Ap_ca_Pber_PBANKA_0308200.1
OG002837,Ap_ca_Pber_PBANKA_1311600.1
OG002838,Ap_ca_Pber_PBANKA_0713600.1
OG002839,Ap_ca_Pber_PBANKA_1123100.1
OG002840,Ap_ca_Pber_PBANKA_0824400.1
OG002841,Ap_ca_Pber_PBANKA_0616500.1
OG002843,Ap_ca_Pber_PBANKA_0109500.1
OG002844,Ap_ca_Pber_PBANKA_1347300.1
OG002845,Ap_ca_Pber_PBANKA_0830500.1
OG002846,Ap_ca_Pber_PBANKA_0302900.1
OG002847,Ap_ca_Pber_PBANKA_0403900.1
OG002848,Ap_ca_Pber_PBANKA_0111700.1
OG002849,Ap_ca_Pber_PBANKA_1145300.1
OG002850,Ap_ca_Pber_PBANKA_0612100.1
OG002851,Ap_ca_Pber_PBANKA_0622800.1
OG002852,Ap_ca_Pber_PBANKA_1309400.1
OG002853,Ap_ca_Pber_PBANKA_0705900.1
OG002854,Ap_ca_Pber_PBANKA_1454000.1
OG002855,Ap_ca_Pber_PBANKA_1108400.1
OG002856,Ap_ca_Pber_PBANKA_0201900.1
OG002858,Ap_ca_Pber_PBANKA_1310600.1
OG002859,Ap_ca_Pber_PBANKA_0906700.1
OG002860,Ap_ca_Pber_PBANKA_1229600.1
OG002861,Ap_ca_Pber_PBANKA_1436600.1
OG002863,Ap_ca_Pber_PBANKA_0411400.1
OG002864,Ap_ca_Pber_PBANKA_0418400.1
OG002865,Ap_ca_Pber_PBANKA_0821400.1
OG002866,Ap_ca_Pber_PBANKA_1037700.1
OG002868,Ap_ca_Pber_PBANKA_0803800.1
OG002869,Ap_ca_Pber_PBANKA_1102700.1
OG002870,Ap_ca_Pber_PBANKA_0314800.1
OG002871,Ap_ca_Pber_PBANKA_0906900.1
OG002872,Ap_ca_Pber_PBANKA_1418400.1
OG002873,Ap_ca_Pber_PBANKA_0710200.1
OG002874,Ap_ca_Pber_PBANKA_1242900.1
OG002875,Ap_ca_Pber_PBANKA_1311100.1
OG002876,Ap_ca_Pber_PBANKA_0935000.1
OG002877,Ap_ca_Pber_PBANKA_0814500.1
OG002879,Ap_ca_Pber_PBANKA_1352700.1
OG002881,Ap_ca_Pber_PBANKA_1128700.1
OG002894,Ap_ca_Pber_PBANKA_0408600.1
OG002896,Ap_ca_Pber_PBANKA_1139800.1
OG002897,Ap_ca_Pber_PBANKA_1014700.1
OG002898,Ap_ca_Pber_PBANKA_0834700.1
OG002900,Ap_ca_Pber_PBANKA_1139700.1
OG002901,Ap_ca_Pber_PBANKA_0516100.1
OG002903,Ap_ca_Pber_PBANKA_0512900.1
OG002904,Ap_ca_Pber_PBANKA_0715400.1
OG002905,Ap_ca_Pber_PBANKA_1428200.1
OG002906,Ap_ca_Pber_PBANKA_0302400.1
OG002908,Ap_ca_Pber_PBANKA_0907300.1
OG002909,Ap_ca_Pber_PBANKA_0411000.1
OG002910,Ap_ca_Pber_PBANKA_0708900.1
OG002911,Ap_ca_Pber_PBANKA_0829900.1
OG002912,Ap_ca_Pber_PBANKA_1105000.1
OG002913,Ap_ca_Pber_PBANKA_1018900.1
OG002914,Ap_ca_Pber_PBANKA_1440900.1
OG002917,Ap_ca_Pber_PBANKA_1205200.1
OG002918,Ap_ca_Pber_PBANKA_1422000.1
OG002919,Ap_ca_Pber_PBANKA_0705400.1
OG002920,Ap_ca_Pber_PBANKA_0816800.1
OG002921,Ap_ca_Pber_PBANKA_0308100.1
OG002922,Ap_ca_Pber_PBANKA_0915200.1
OG002923,Ap_ca_Pber_PBANKA_1410800.1
OG002924,Ap_ca_Pber_PBANKA_1212600.1
OG002925,Ap_ca_Pber_PBANKA_1327200.1
OG002926,Ap_ca_Pber_PBANKA_0817500.1
OG002927,Ap_ca_Pber_PBANKA_1312400.1
OG002929,Ap_ca_Pber_PBANKA_0922700.1
OG002930,Ap_ca_Pber_PBANKA_0818500.1
OG002931,Ap_ca_Pber_PBANKA_1013000.1
OG002932,Ap_ca_Pber_PBANKA_1239500.1
OG002933,Ap_ca_Pber_PBANKA_1414000.1
OG002935,Ap_ca_Pber_PBANKA_1129000.1
OG002936,Ap_ca_Pber_PBANKA_1203200.1
OG002937,Ap_ca_Pber_PBANKA_1025700.1
OG002938,Ap_ca_Pber_PBANKA_0515600.1
OG002939,Ap_ca_Pber_PBANKA_1227800.1
OG002940,Ap_ca_Pber_PBANKA_0708700.1
OG002942,Ap_ca_Pber_PBANKA_1338200.1
OG002943,Ap_ca_Pber_PBANKA_0721400.1
OG002945,Ap_ca_Pber_PBANKA_0414300.1
OG002946,Ap_ca_Pber_PBANKA_0816300.1
OG002947,Ap_ca_Pber_PBANKA_0818000.1
OG002948,Ap_ca_Pber_PBANKA_1421800.1
OG002949,Ap_ca_Pber_PBANKA_0821100.1
OG002951,Ap_ca_Pber_PBANKA_1325900.1
OG002954,Ap_ca_Pber_PBANKA_0905800.1
OG002955,Ap_ca_Pber_PBANKA_1414400.1
OG002970,Ap_ca_Pber_PBANKA_0835200.1
OG002971,Ap_ca_Pber_PBANKA_1433800.1
OG002972,Ap_ca_Pber_PBANKA_0102400.1
OG002974,Ap_ca_Pber_PBANKA_0704800.1
OG002975,Ap_ca_Pber_PBANKA_0835000.1
OG002976,Ap_ca_Pber_PBANKA_0312500.1
OG002978,Ap_ca_Pber_PBANKA_1135500.1
OG002979,Ap_ca_Pber_PBANKA_1017700.1
OG002980,Ap_ca_Pber_PBANKA_1416000.1
OG002983,Ap_ca_Pber_PBANKA_1437000.1
OG002985,Ap_ca_Pber_PBANKA_0411800.1
OG002987,Ap_ca_Pber_PBANKA_0514200.1
OG002988,Ap_ca_Pber_PBANKA_1334700.1
OG002989,Ap_ca_Pber_PBANKA_0903800.1
OG002990,Ap_ca_Pber_PBANKA_1416700.1
OG002992,Ap_ca_Pber_PBANKA_1444300.1
OG002993,Ap_ca_Pber_PBANKA_0401400.1
OG002994,Ap_ca_Pber_PBANKA_1401500.1
OG002995,Ap_ca_Pber_PBANKA_1112900.1
OG002996,Ap_ca_Pber_PBANKA_1351400.1
OG002997,Ap_ca_Pber_PBANKA_1201500.1
OG002998,Ap_ca_Pber_PBANKA_0506200.1
OG002999,Ap_ca_Pber_PBANKA_0607200.1
OG003000,Ap_ca_Pber_PBANKA_1425600.1
OG003002,Ap_ca_Pber_PBANKA_1362500.1
OG003003,Ap_ca_Pber_PBANKA_0213800.1
OG003005,Ap_ca_Pber_PBANKA_1424600.1
OG003007,Ap_ca_Pber_PBANKA_1431300.1
OG003008,Ap_ca_Pber_PBANKA_0932700.1
OG003009,Ap_ca_Pber_PBANKA_1140800.1
OG003012,Ap_ca_Pber_PBANKA_0902300.1
OG003013,Ap_ca_Pber_PBANKA_0924600.1
OG003016,Ap_ca_Pber_PBANKA_1110000.1
OG003019,Ap_ca_Pber_PBANKA_0907700.1
OG003020,Ap_ca_Pber_PBANKA_1436500.1
OG003021,Ap_ca_Pber_PBANKA_0514400.1
OG003022,Ap_ca_Pber_PBANKA_1314200.1
OG003023,Ap_ca_Pber_PBANKA_0713100.1
OG003024,Ap_ca_Pber_PBANKA_1123000.1
OG003025,Ap_ca_Pber_PBANKA_0208200.1
OG003026,Ap_ca_Pber_PBANKA_0925100.1
OG003027,Ap_ca_Pber_PBANKA_0505900.1
OG003028,Ap_ca_Pber_PBANKA_0825400.1
OG003029,Ap_ca_Pber_PBANKA_0829200.1
OG003030,Ap_ca_Pber_PBANKA_0901300.2
OG003031,Ap_ca_Pber_PBANKA_1230900.1
OG003032,Ap_ca_Pber_PBANKA_0511400.1
OG003034,Ap_ca_Pber_PBANKA_0705500.1
OG003046,Ap_ca_Pber_PBANKA_1427400.1
OG003047,Ap_ca_Pber_PBANKA_1430900.1
OG003048,Ap_ca_Pber_PBANKA_0909600.1
OG003049,Ap_ca_Pber_PBANKA_1443400.1
OG003050,Ap_ca_Pber_PBANKA_0414200.1
OG003052,Ap_ca_Pber_PBANKA_1026400.1
OG003055,Ap_ca_Pber_PBANKA_0508500.1
OG003056,Ap_ca_Pber_PBANKA_1139300.1
OG003057,Ap_ca_Pber_PBANKA_0213100.1
OG003059,Ap_ca_Pber_PBANKA_1332200.1
OG003060,Ap_ca_Pber_PBANKA_1123300.1
OG003062,Ap_ca_Pber_PBANKA_1122200.1
OG003063,Ap_ca_Pber_PBANKA_0406100.1
OG003064,Ap_ca_Pber_PBANKA_1011500.1
OG003065,Ap_ca_Pber_PBANKA_1221100.1
OG003067,Ap_ca_Pber_PBANKA_1328000.1
OG003068,Ap_ca_Pber_PBANKA_1356500.1
OG003069,Ap_ca_Pber_PBANKA_1233900.1
OG003070,Ap_ca_Pber_PBANKA_0920600.1
OG003071,Ap_ca_Pber_PBANKA_1201600.1
OG003074,Ap_ca_Pber_PBANKA_0611200.1
OG003076,Ap_ca_Pber_PBANKA_0514800.1
OG003078,Ap_ca_Pber_PBANKA_1201400.1
OG003079,Ap_ca_Pber_PBANKA_1223700.1
OG003081,Ap_ca_Pber_PBANKA_0828000.1
OG003082,Ap_ca_Pber_PBANKA_0710000.1
OG003083,Ap_ca_Pber_PBANKA_1121500.1
OG003084,Ap_ca_Pber_PBANKA_0206100.1
OG003085,Ap_ca_Pber_PBANKA_1416100.1
OG003086,Ap_ca_Pber_PBANKA_0901700.1
OG003087,Ap_ca_Pber_PBANKA_1315000.1
OG003088,Ap_ca_Pber_PBANKA_0902900.1
OG003089,Ap_ca_Pber_PBANKA_1444000.1
OG003090,Ap_ca_Pber_PBANKA_0703200.1
OG003091,Ap_ca_Pber_PBANKA_1116100.1
OG003093,Ap_ca_Pber_PBANKA_0914000.1
OG003095,Ap_ca_Pber_PBANKA_1418600.1
OG003097,Ap_ca_Pber_PBANKA_1450900.1
OG003100,Ap_ca_Pber_PBANKA_0400900.1
OG003101,Ap_ca_Pber_PBANKA_1342400.1
OG003102,Ap_ca_Pber_PBANKA_0939800.1
OG003103,Ap_ca_Pber_PBANKA_0822300.1
OG003105,Ap_ca_Pber_PBANKA_0942400.1
OG003106,Ap_ca_Pber_PBANKA_0826800.1
OG003108,Ap_ca_Pber_PBANKA_0611100.1
OG003128,Ap_ca_Pber_PBANKA_1417100.1
OG003129,Ap_ca_Pber_PBANKA_1442700.1
OG003131,Ap_ca_Pber_PBANKA_1420000.1
OG003132,Ap_ca_Pber_PBANKA_1406100.1
OG003133,Ap_ca_Pber_PBANKA_0617300.1
OG003134,Ap_ca_Pber_PBANKA_0402700.1
OG003135,Ap_ca_Pber_PBANKA_1417900.1
OG003136,Ap_ca_Pber_PBANKA_0418100.1
OG003138,Ap_ca_Pber_PBANKA_1461600.1
OG003139,Ap_ca_Pber_PBANKA_1443100.1
OG003140,Ap_ca_Pber_PBANKA_0509900.1
OG003142,Ap_ca_Pber_PBANKA_1352800.1
OG003143,Ap_ca_Pber_PBANKA_1404100.1
OG003144,Ap_ca_Pber_PBANKA_1231300.1
OG003146,Ap_ca_Pber_PBANKA_0617700.1
OG003147,Ap_ca_Pber_PBANKA_0928200.1
OG003148,Ap_ca_Pber_PBANKA_0106950.1
OG003150,Ap_ca_Pber_PBANKA_1007300.1
OG003152,Ap_ca_Pber_PBANKA_1106600.1
OG003153,Ap_ca_Pber_PBANKA_1421200.1
OG003154,Ap_ca_Pber_PBANKA_0923300.1
OG003155,Ap_ca_Pber_PBANKA_1204100.1
OG003156,Ap_ca_Pber_PBANKA_0821600.1
OG003157,Ap_ca_Pber_PBANKA_0911200.1
OG003159,Ap_ca_Pber_PBANKA_1404700.1
OG003161,Ap_ca_Pber_PBANKA_1236000.1
OG003162,Ap_ca_Pber_PBANKA_0408500.1
OG003163,Ap_ca_Pber_PBANKA_1230200.1
OG003164,Ap_ca_Pber_PBANKA_1411700.1
OG003166,Ap_ca_Pber_PBANKA_0206200.1
OG003167,Ap_ca_Pber_PBANKA_0211600.1
OG003168,Ap_ca_Pber_PBANKA_0518600.1
OG003169,Ap_ca_Pber_PBANKA_1340800.1
OG003170,Ap_ca_Pber_PBANKA_0410900.1
OG003171,Ap_ca_Pber_PBANKA_0406900.1
OG003172,Ap_ca_Pber_PBANKA_1003600.1
OG003173,Ap_ca_Pber_PBANKA_0616600.1
OG003176,Ap_ca_Pber_PBANKA_1335900.1
OG003177,Ap_ca_Pber_PBANKA_0618600.1
OG003178,Ap_ca_Pber_PBANKA_0817200.1
OG003179,Ap_ca_Pber_PBANKA_1142000.1
OG003180,Ap_ca_Pber_PBANKA_1141000.1
OG003181,Ap_ca_Pber_PBANKA_1228500.1
OG003183,Ap_ca_Pber_PBANKA_1221700.1
OG003184,Ap_ca_Pber_PBANKA_1233600.1
OG003185,Ap_ca_Pber_PBANKA_0309900.1
OG003186,Ap_ca_Pber_PBANKA_1317300.1
OG003187,Ap_ca_Pber_PBANKA_0826100.1
OG003188,Ap_ca_Pber_PBANKA_1002700.1
OG003189,Ap_ca_Pber_PBANKA_0612800.1
OG003190,Ap_ca_Pber_PBANKA_1103800.1
OG003191,Ap_ca_Pber_PBANKA_1232900.1
OG003192,Ap_ca_Pber_PBANKA_0935500.1
OG003193,Ap_ca_Pber_PBANKA_0934900.1
OG003194,Ap_ca_Pber_PBANKA_0317061.1
OG003208,Ap_ca_Pber_PBANKA_0931100.1
OG003209,Ap_ca_Pber_PBANKA_1425350.1
OG003211,Ap_ca_Pber_PBANKA_1407300.1
OG003213,Ap_ca_Pber_PBANKA_1316600.1
OG003214,Ap_ca_Pber_PBANKA_1021400.1
OG003215,Ap_ca_Pber_PBANKA_0410000.1
OG003216,Ap_ca_Pber_PBANKA_1214900.1
OG003217,Ap_ca_Pber_PBANKA_0621100.1
OG003219,Ap_ca_Pber_PBANKA_1352300.1
OG003220,Ap_ca_Pber_PBANKA_1417200.1
OG003221,Ap_ca_Pber_PBANKA_0620200.1
OG003222,Ap_ca_Pber_PBANKA_1350000.1
OG003223,Ap_ca_Pber_PBANKA_1429800.1
OG003224,Ap_ca_Pber_PBANKA_1453900.1
OG003226,Ap_ca_Pber_PBANKA_0312100.1
OG003227,Ap_ca_Pber_PBANKA_1207600.1
OG003228,Ap_ca_Pber_PBANKA_1224100.1
OG003230,Ap_ca_Pber_PBANKA_1328600.1
OG003231,Ap_ca_Pber_PBANKA_1123200.1
OG003233,Ap_ca_Pber_PBANKA_1312600.1
OG003235,Ap_ca_Pber_PBANKA_1323000.1
OG003236,Ap_ca_Pber_PBANKA_1229900.1
OG003238,Ap_ca_Pber_PBANKA_0615800.1
OG003239,Ap_ca_Pber_PBANKA_1412400.1
OG003241,Ap_ca_Pber_PBANKA_0721000.1
OG003244,Ap_ca_Pber_PBANKA_0204600.1
OG003245,Ap_ca_Pber_PBANKA_1436700.1
OG003246,Ap_ca_Pber_PBANKA_0407000.1
OG003248,Ap_ca_Pber_PBANKA_0413400.1
OG003249,Ap_ca_Pber_PBANKA_1448600.1
OG003250,Ap_ca_Pber_PBANKA_0505200.1
OG003251,Ap_ca_Pber_PBANKA_1220700.1
OG003252,Ap_ca_Pber_PBANKA_0904400.1
OG003253,Ap_ca_Pber_PBANKA_1444200.1
OG003255,Ap_ca_Pber_PBANKA_1446100.1
OG003256,Ap_ca_Pber_PBANKA_1243700.1
OG003257,Ap_ca_Pber_PBANKA_1325100.1
OG003258,Ap_ca_Pber_PBANKA_1330700.1
OG003259,Ap_ca_Pber_PBANKA_1128900.1
OG003261,Ap_ca_Pber_PBANKA_1136100.1
OG003262,Ap_ca_Pber_PBANKA_1102800.1
OG003267,Ap_ca_Pber_PBANKA_1422100.1
OG003268,Ap_ca_Pber_PBANKA_0821000.1
OG003269,Ap_ca_Pber_PBANKA_1101400.1
OG003282,Ap_ca_Pber_PBANKA_1115200.1
OG003283,Ap_ca_Pber_PBANKA_1214600.1
OG003285,Ap_ca_Pber_PBANKA_0716600.1
OG003286,Ap_ca_Pber_PBANKA_1460100.1
OG003287,Ap_ca_Pber_PBANKA_1363700.1
OG003288,Ap_ca_Pber_PBANKA_0711200.1
OG003289,Ap_ca_Pber_PBANKA_0202100.1
OG003290,Ap_ca_Pber_PBANKA_1343200.1
